SUMLEV,STATE,COUNTY,PLACE,COUSUB,CONCIT,NAME,STNAME,CENSUS2010POP,ESTIMATESBASE2010,POPESTIMATE2010,POPESTIMATE2011
061,31,155,00000,09060,00000,Chester township,Nebraska,412,412,413,414
071,31,155,39975,09060,00000,Prague village (pt.),Nebraska,266,266,267,268
071,31,155,99990,09060,00000,Balance of Chester township,Nebraska,146,146,146,146
061,31,155,00000,09410,00000,Clear Creek township,Nebraska,788,788,791,791
071,31,155,02305,09410,00000,Ashland city (pt.),Nebraska,146,146,146,146
071,31,155,31640,09410,00000,Memphis village,Nebraska,114,114,114,114
071,31,155,99990,09410,00000,Balance of Clear Creek township,Nebraska,528,528,531,531
061,31,155,00000,13540,00000,Douglas township,Nebraska,194,194,195,194
061,31,155,00000,14870,00000,Elk township,Nebraska,289,289,290,289
071,31,155,39975,14870,00000,Prague village (pt.),Nebraska,37,37,37,37
071,31,155,99990,14870,00000,Balance of Elk township,Nebraska,252,252,253,252
061,31,155,00000,20085,00000,Green township,Nebraska,261,261,262,261
061,31,155,00000,26665,00000,Leshara township,Nebraska,526,526,529,528
071,31,155,26630,26665,00000,Leshara village,Nebraska,112,112,112,112
071,31,155,99990,26665,00000,Balance of Leshara township,Nebraska,414,414,417,416
061,31,155,00000,30555,00000,Marble township,Nebraska,409,409,410,411
061,31,155,00000,30590,00000,Marietta township,Nebraska,843,843,846,848
071,31,155,31395,30590,00000,Mead village (pt.),Nebraska,569,569,571,571
071,31,155,99990,30590,00000,Balance of Marietta township,Nebraska,274,274,275,277
061,31,155,00000,30695,00000,Mariposa township,Nebraska,397,397,398,397
071,31,155,30380,30695,00000,Malmo village,Nebraska,120,120,120,120
071,31,155,99990,30695,00000,Balance of Mariposa township,Nebraska,277,277,278,277
061,31,155,00000,32900,00000,Morse Bluff township,Nebraska,381,381,382,383
071,31,155,32865,32900,00000,Morse Bluff village,Nebraska,135,135,135,135
071,31,155,99990,32900,00000,Balance of Morse Bluff township,Nebraska,246,246,247,248
061,31,155,00000,34195,00000,Newman township,Nebraska,268,268,269,268
061,31,155,00000,34755,00000,North Cedar township,Nebraska,786,786,789,790
071,31,155,08150,34755,00000,Cedar Bluffs village,Nebraska,610,610,612,612
071,31,155,99990,34755,00000,Balance of North Cedar township,Nebraska,176,176,177,178
061,31,155,00000,35315,00000,Oak Creek township,Nebraska,940,940,943,945
071,31,155,50125,35315,00000,Valparaiso village,Nebraska,570,570,572,572
071,31,155,99990,35315,00000,Balance of Oak Creek township,Nebraska,370,370,371,373
061,31,155,00000,39625,00000,Pohocco township,Nebraska,1185,1185,1191,1189
061,31,155,00000,41392,00000,Richland township,Nebraska,1320,1320,1326,1328
071,31,155,08570,41392,00000,Ceresco village,Nebraska,889,889,894,894
071,31,155,99990,41392,00000,Balance of Richland township,Nebraska,431,431,432,434
061,31,155,00000,41900,00000,Rock Creek township,Nebraska,317,317,318,319
061,31,155,00000,45750,00000,South Cedar township,Nebraska,245,245,246,245
061,31,155,00000,47255,00000,Stocking township,Nebraska,453,453,454,456
061,31,155,00000,49810,00000,Union township,Nebraska,1682,1682,1691,1689
071,31,155,54115,49810,00000,Yutan city,Nebraska,1174,1186,1193,1191
071,31,155,99990,49810,00000,Balance of Union township,Nebraska,508,496,498,498
061,31,155,00000,50965,00000,Wahoo city,Nebraska,4508,4508,4527,4528
071,31,155,50965,50965,00000,Wahoo city,Nebraska,4508,4508,4527,4528
061,31,155,00000,51000,00000,Wahoo township,Nebraska,410,410,411,410
071,31,155,24285,51000,00000,Ithaca village,Nebraska,148,148,148,148
071,31,155,31395,51000,00000,Mead village (pt.),Nebraska,0,0,0,0
071,31,155,99990,51000,00000,Balance of Wahoo township,Nebraska,262,262,263,262
050,31,157,00000,00000,00000,Scotts Bluff County,Nebraska,36970,36970,37052,37044
157,31,157,18580,00000,00000,Gering city,Nebraska,8500,8500,8518,8518
157,31,157,22150,00000,00000,Henry village,Nebraska,106,106,106,106
157,31,157,29715,00000,00000,Lyman village,Nebraska,341,341,342,342
157,31,157,30030,00000,00000,McGrew village,Nebraska,105,105,105,105
157,31,157,31570,00000,00000,Melbeta village,Nebraska,112,112,112,112
157,31,157,32305,00000,00000,Minatare city,Nebraska,816,816,818,818
157,31,157,32410,00000,00000,Mitchell city,Nebraska,1702,1702,1706,1705
157,31,157,32830,00000,00000,Morrill village,Nebraska,921,921,923,922
157,31,157,44245,00000,00000,Scottsbluff city,Nebraska,15039,15039,15073,15069
157,31,157,48585,00000,00000,Terrytown city,Nebraska,1198,1198,1201,1199
157,31,157,99990,00000,00000,Balance of Scotts Bluff County,Nebraska,8130,8130,8148,8148
050,31,159,00000,00000,00000,Seward County,Nebraska,16750,16750,16812,16703
157,31,159,03530,00000,00000,Beaver Crossing village,Nebraska,403,403,404,403
157,31,159,03600,00000,00000,Bee village,Nebraska,191,191,192,190
157,31,159,10495,00000,00000,Cordova village,Nebraska,137,137,137,136
157,31,159,18230,00000,00000,Garland village,Nebraska,216,216,217,215
157,31,159,19245,00000,00000,Goehner village,Nebraska,154,154,155,153
157,31,159,32060,00000,00000,Milford city,Nebraska,2090,2090,2097,2084
157,31,159,39380,00000,00000,Pleasant Dale village,Nebraska,205,205,206,204
157,31,159,44420,00000,00000,Seward city,Nebraska,6964,6964,6988,6946
157,31,159,46835,00000,00000,Staplehurst village,Nebraska,242,242,243,241
157,31,159,49915,00000,00000,Utica village,Nebraska,861,861,864,860
157,31,159,99990,00000,00000,Balance of Seward County,Nebraska,5287,5287,5309,5271
050,31,161,00000,00000,00000,Sheridan County,Nebraska,5469,5469,5458,5392
157,31,161,09655,00000,00000,Clinton village,Nebraska,41,41,41,41
157,31,161,19350,00000,00000,Gordon city,Nebraska,1612,1612,1608,1589
157,31,161,21730,00000,00000,Hay Springs village,Nebraska,570,570,570,562
157,31,161,42775,00000,00000,Rushville city,Nebraska,890,890,887,877
157,31,161,99990,00000,00000,Balance of Sheridan County,Nebraska,2356,2356,2352,2323
050,31,163,00000,00000,00000,Sherman County,Nebraska,3152,3152,3155,3093
157,31,163,02375,00000,00000,Ashton village,Nebraska,194,194,194,191
157,31,163,21765,00000,00000,Hazard village,Nebraska,70,70,70,68
157,31,163,28350,00000,00000,Litchfield village,Nebraska,262,262,262,257
157,31,163,29470,00000,00000,Loup City city,Nebraska,1029,1030,1032,1012
157,31,163,42075,00000,00000,Rockville village,Nebraska,106,106,106,104
157,31,163,99990,00000,00000,Balance of Sherman County,Nebraska,1491,1490,1491,1461
050,31,165,00000,00000,00000,Sioux County,Nebraska,1311,1311,1313,1336
157,31,165,21240,00000,00000,Harrison village,Nebraska,251,251,251,256
157,31,165,99990,00000,00000,Balance of Sioux County,Nebraska,1060,1060,1062,1080
050,31,167,00000,00000,00000,Stanton County,Nebraska,6129,6129,6130,6155
157,31,167,39135,00000,00000,Pilger village,Nebraska,352,352,352,354
157,31,167,46800,00000,00000,Stanton city,Nebraska,1577,1577,1578,1584
157,31,167,99990,00000,00000,Balance of Stanton County,Nebraska,4200,4200,4200,4217
050,31,169,00000,00000,00000,Thayer County,Nebraska,5228,5228,5222,5160
157,31,169,00730,00000,00000,Alexandria village,Nebraska,177,177,177,174
157,31,169,04160,00000,00000,Belvidere village,Nebraska,48,48,48,48
157,31,169,06820,00000,00000,Bruning village,Nebraska,279,279,279,275
157,31,169,07555,00000,00000,Byron village,Nebraska,83,83,83,81
157,31,169,07975,00000,00000,Carleton village,Nebraska,91,91,91,90
157,31,169,09095,00000,00000,Chester village,Nebraska,232,232,232,229
157,31,169,12245,00000,00000,Davenport village,Nebraska,294,294,293,291
157,31,169,12840,00000,00000,Deshler city,Nebraska,747,747,745,737
157,31,169,18720,00000,00000,Gilead village,Nebraska,39,39,39,39
157,31,169,21905,00000,00000,Hebron city,Nebraska,1579,1579,1578,1559
157,31,169,23410,00000,00000,Hubbell village,Nebraska,68,68,68,68
157,31,169,99990,00000,00000,Balance of Thayer County,Nebraska,1591,1591,1589,1569
050,31,171,00000,00000,00000,Thomas County,Nebraska,647,647,649,716
157,31,171,20680,00000,00000,Halsey village (pt.),Nebraska,69,69,70,76
157,31,171,44385,00000,00000,Seneca village,Nebraska,33,33,33,36
157,31,171,48760,00000,00000,Thedford village,Nebraska,188,188,189,208
157,31,171,99990,00000,00000,Balance of Thomas County,Nebraska,357,357,357,396
050,31,173,00000,00000,00000,Thurston County,Nebraska,6940,6940,6984,7006
157,31,173,15710,00000,00000,Emerson village (pt.),Nebraska,106,106,107,108
157,31,173,38750,00000,00000,Pender village,Nebraska,1002,1002,1008,1012
157,31,173,42250,00000,00000,Rosalie village,Nebraska,160,160,161,161
157,31,173,48900,00000,00000,Thurston village,Nebraska,132,132,133,134
157,31,173,51245,00000,00000,Walthill village,Nebraska,780,780,783,787
157,31,173,53275,00000,00000,Winnebago village,Nebraska,774,774,780,781
157,31,173,99990,00000,00000,Balance of Thurston County,Nebraska,3986,3986,4012,4023
061,31,173,00000,01377,00000,Anderson township,Nebraska,161,161,162,164
061,31,173,00000,05122,00000,Blackbird township,Nebraska,1319,1319,1326,1331
061,31,173,00000,06907,00000,Bryan township,Nebraska,110,110,111,112
061,31,173,00000,12402,00000,Dawes township,Nebraska,336,336,339,338
071,31,173,42250,12402,00000,Rosalie village,Nebraska,160,160,161,161
071,31,173,99990,12402,00000,Balance of Dawes township,Nebraska,176,176,178,177
061,31,173,00000,17022,00000,Flournoy township,Nebraska,296,296,298,299
071,31,173,48900,17022,00000,Thurston village,Nebraska,132,132,133,134
071,31,173,99990,17022,00000,Balance of Flournoy township,Nebraska,164,164,165,165
061,31,173,00000,31832,00000,Merry township,Nebraska,76,76,77,77
061,31,173,00000,37017,00000,Omaha township,Nebraska,1204,1204,1211,1216
071,31,173,51245,37017,00000,Walthill village,Nebraska,780,780,783,787
071,31,173,99990,37017,00000,Balance of Omaha township,Nebraska,424,424,428,429
061,31,173,00000,38767,00000,Pender township,Nebraska,1162,1162,1169,1172
071,31,173,38750,38767,00000,Pender village,Nebraska,1002,1002,1008,1012
071,31,173,99990,38767,00000,Balance of Pender township,Nebraska,160,160,161,160
061,31,173,00000,38907,00000,Perry township,Nebraska,229,229,231,231
071,31,173,15710,38907,00000,Emerson village (pt.),Nebraska,106,106,107,108
071,31,173,99990,38907,00000,Balance of Perry township,Nebraska,123,123,124,123
061,31,173,00000,48672,00000,Thayer township,Nebraska,125,125,126,127
061,31,173,00000,53295,00000,Winnebago township,Nebraska,1922,1922,1934,1939
071,31,173,53275,53295,00000,Winnebago village,Nebraska,774,774,780,781
071,31,173,99990,53295,00000,Balance of Winnebago township,Nebraska,1148,1148,1154,1158
050,31,175,00000,00000,00000,Valley County,Nebraska,4260,4260,4266,4218
157,31,175,01850,00000,00000,Arcadia village,Nebraska,311,311,312,307
157,31,175,15605,00000,00000,Elyria village,Nebraska,51,51,51,51
157,31,175,34825,00000,00000,North Loup village,Nebraska,297,297,296,294
157,31,175,37280,00000,00000,Ord city,Nebraska,2112,2110,2113,2089
157,31,175,99990,00000,00000,Balance of Valley County,Nebraska,1489,1491,1494,1477
061,31,175,00000,01885,00000,Arcadia township,Nebraska,397,397,398,392
071,31,175,01850,01885,00000,Arcadia village,Nebraska,311,311,312,307
071,31,175,99990,01885,00000,Balance of Arcadia township,Nebraska,86,86,86,85
061,31,175,00000,12385,00000,Davis Creek township,Nebraska,50,50,50,50
061,31,175,00000,15640,00000,Elyria township,Nebraska,176,176,177,175
071,31,175,15605,15640,00000,Elyria village,Nebraska,51,51,51,51
071,31,175,99990,15640,00000,Balance of Elyria township,Nebraska,125,125,126,124
061,31,175,00000,15990,00000,Enterprise township,Nebraska,113,113,113,112
061,31,175,00000,16130,00000,Eureka township,Nebraska,61,61,61,61
061,31,175,00000,18545,00000,Geranium township,Nebraska,77,77,77,77
061,31,175,00000,23760,00000,Independent township,Nebraska,67,67,67,67
061,31,175,00000,27085,00000,Liberty township,Nebraska,38,38,38,38
061,31,175,00000,31850,00000,Michigan township,Nebraska,84,84,84,83
061,31,175,00000,34475,00000,Noble township,Nebraska,101,101,101,100
061,31,175,00000,34860,00000,North Loup township,Nebraska,429,429,429,423
071,31,175,34825,34860,00000,North Loup village,Nebraska,297,297,296,294
071,31,175,37280,34860,00000,Ord city (pt.),Nebraska,0,0,0,0
071,31,175,99990,34860,00000,Balance of North Loup township,Nebraska,132,132,133,129
061,31,175,00000,37315,00000,Ord township,Nebraska,2487,2487,2491,2461
071,31,175,37280,37315,00000,Ord city (pt.),Nebraska,2112,2110,2113,2089
071,31,175,99990,37315,00000,Balance of Ord township,Nebraska,375,377,378,372
061,31,175,00000,46485,00000,Springdale township,Nebraska,38,38,38,38
061,31,175,00000,50755,00000,Vinton township,Nebraska,84,84,84,83
061,31,175,00000,54010,00000,Yale township,Nebraska,58,58,58,58
050,31,177,00000,00000,00000,Washington County,Nebraska,20234,20234,20272,20295
157,31,177,01990,00000,00000,Arlington village,Nebraska,1243,1243,1247,1246
157,31,177,05350,00000,00000,Blair city,Nebraska,7990,7990,8005,8013
157,31,177,17145,00000,00000,Fort Calhoun city,Nebraska,908,908,909,911
157,31,177,22185,00000,00000,Herman village,Nebraska,268,268,268,270
157,31,177,25230,00000,00000,Kennard village,Nebraska,361,361,361,361
157,31,177,51595,00000,00000,Washington village,Nebraska,150,150,150,150
157,31,177,99990,00000,00000,Balance of Washington County,Nebraska,9314,9314,9332,9344
061,31,177,00000,05350,00000,Blair city,Nebraska,7990,7990,8005,8013
071,31,177,05350,05350,00000,Blair city,Nebraska,7990,7990,8005,8013
061,31,177,00000,49125,00000,Township 1,Nebraska,3894,3894,3901,3906
071,31,177,17145,49125,00000,Fort Calhoun city,Nebraska,908,908,909,911
071,31,177,99990,49125,00000,Balance of Township 1,Nebraska,2986,2986,2992,2995
061,31,177,00000,49126,00000,Township 2,Nebraska,2854,2854,2860,2862
071,31,177,25230,49126,00000,Kennard village (pt.),Nebraska,194,194,194,194
071,31,177,99990,49126,00000,Balance of Township 2,Nebraska,2660,2660,2666,2668
061,31,177,00000,49129,00000,Township 5,Nebraska,1294,1294,1295,1299
071,31,177,22185,49129,00000,Herman village,Nebraska,268,268,268,270
071,31,177,99990,49129,00000,Balance of Township 5,Nebraska,1026,1026,1027,1029
061,31,177,00000,49130,00000,Township 6,Nebraska,1545,1545,1549,1551
061,31,177,00000,49131,00000,Township 7,Nebraska,2657,2657,2662,2664
071,31,177,01990,49131,00000,Arlington village,Nebraska,1243,1243,1247,1246
071,31,177,25230,49131,00000,Kennard village (pt.),Nebraska,167,167,167,167
071,31,177,51595,49131,00000,Washington village,Nebraska,150,150,150,150
071,31,177,99990,49131,00000,Balance of Township 7,Nebraska,1097,1097,1098,1101
050,31,179,00000,00000,00000,Wayne County,Nebraska,9595,9595,9608,9504
157,31,179,08010,00000,00000,Carroll village,Nebraska,229,229,229,226
157,31,179,23235,00000,00000,Hoskins village,Nebraska,285,285,285,281
157,31,179,45190,00000,00000,Sholes village,Nebraska,21,21,21,21
157,31,179,51070,00000,00000,Wakefield city (pt.),Nebraska,235,235,235,231
157,31,179,51840,00000,00000,Wayne city,Nebraska,5660,5660,5667,5613
157,31,179,53380,00000,00000,Winside village,Nebraska,427,427,428,423
157,31,179,99990,00000,00000,Balance of Wayne County,Nebraska,2738,2738,2743,2709
050,31,181,00000,00000,00000,Webster County,Nebraska,3812,3812,3818,3775
157,31,181,05140,00000,00000,Bladen village,Nebraska,237,238,239,235
157,31,181,05560,00000,00000,Blue Hill city,Nebraska,936,936,937,927
157,31,181,10985,00000,00000,Cowles village,Nebraska,30,30,30,30
157,31,181,20365,00000,00000,Guide Rock village,Nebraska,225,225,226,223
157,31,181,40920,00000,00000,Red Cloud city,Nebraska,1020,1020,1021,1010
157,31,181,99990,00000,00000,Balance of Webster County,Nebraska,1364,1363,1365,1350
050,31,183,00000,00000,00000,Wheeler County,Nebraska,818,818,822,818
157,31,183,03145,00000,00000,Bartlett village,Nebraska,117,117,118,118
157,31,183,16025,00000,00000,Ericson village,Nebraska,92,92,92,91
157,31,183,99990,00000,00000,Balance of Wheeler County,Nebraska,609,609,612,609
050,31,185,00000,00000,00000,York County,Nebraska,13665,13665,13647,13726
157,31,185,04195,00000,00000,Benedict village,Nebraska,234,234,234,234
157,31,185,06050,00000,00000,Bradshaw village,Nebraska,273,273,272,275
157,31,185,20225,00000,00000,Gresham village,Nebraska,223,223,223,223
157,31,185,22080,00000,00000,Henderson city,Nebraska,991,991,989,995
157,31,185,29645,00000,00000,Lushton village,Nebraska,30,30,30,30
157,31,185,29960,00000,00000,McCool Junction village,Nebraska,409,409,408,412
157,31,185,48690,00000,00000,Thayer village,Nebraska,62,62,62,62
157,31,185,50895,00000,00000,Waco village,Nebraska,236,236,235,237
157,31,185,54045,00000,00000,York city,Nebraska,7766,7766,7757,7802
157,31,185,99990,00000,00000,Balance of York County,Nebraska,3441,3441,3437,3456
